symbol,subject,file,details,datetime
ASIANPAINT,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/ASIANPAINT_09062026194011_SEIntimationPreARDispatchAdvt2026signed.pdf,"Pursuant to Regulation 30 of the Listing Regulations, we hereby enclose copies of the Notice issued for attention of the shareholders in respect of information regarding 80th Annual General Meeting of the Company scheduled to be held on Thursday, 9th July 2026 through video conference/other audio visual means, in compliance with the General Circular No. 03/2025 dated 22nd September 2025 issued by the Ministry of Corporate Affairs (MCA), read with earlier Circulars issued by MCA in this regard. The notice was published in the newspapers today i.e., 9th June 2026.",2026-06-09 19:41:03+05:30
RELIANCE,Updates,https://nsearchives.nseindia.com/corporate/kavinavora_09062026194521_SE_09062026.pdf,"This is further to the disclosure dated June 4, 2026 made by the Company. We wish to inform you that the Company executives participated in the Institutional Investors' Meeting - ICICI Securities India Investor Conference 2026 and no unpublished price sensitive information was shared/discussed in the said one-on-one meeting.",2026-06-09 19:45:31+05:30
M&M,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/NishaMandhana_09062026210126_ConclusionofAnalystMeet09062026.pdf,Mahindra & Mahindra Limited has informed the Exchange about Participation in the Analyst/Investor Meeting,2026-06-09 21:02:47+05:30
MOTHERSON,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MOTHERSON_09062026225605_SE_Disclosure_-_Investor_Meet.pdf,"Samvardhana Motherson International Limited has submitted with the Stock Exchange schedule of Investor meet to be held on June 12, 2026 at 1100 Hours (IST).",2026-06-09 22:57:53+05:30
MOTHERSON,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MOTHERSON_09062026225711_SE_Disclosure_-_Investor_Meet.pdf,"Samvardhana Motherson International Limited has submitted with the Stock Exchange schedule of Investor meet to be held on June 12, 2026 at 1530 Hours (IST).",2026-06-09 22:57:53+05:30
BHARTIARTL,Action(s) taken or orders passed,https://nsearchives.nseindia.com/corporate/BHARTIARTL_09062026224241_Bharti_Airtel_-_Reg_30_disclosure.pdf,Bharti Airtel Limited has informed the Exchange about Action(s) taken or orders passed,2026-06-09 22:48:23+05:30
MAXHEALTH,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MAXHEALTH_09062026224418_SE_Intimation_Schedule_of_Investor_Conference.pdf,Max Healthcare Institute Limited has informed the Exchange about Schedule of meet,2026-06-09 22:45:08+05:30
BHARTIARTL,Action(s) taken or orders passed,https://nsearchives.nseindia.com/corporate/BHARTIARTL_09062026223653_Reg30TRAIJune09_sgd.pdf,Bharti Airtel Limited has informed the Exchange about Action(s) taken or orders passed,2026-06-09 22:37:21+05:30
HYUNDAI,Updates,https://nsearchives.nseindia.com/corporate/HMILNSE_10062026092518_SE_Disclsoure_Mobis_update.pdf,"Hyundai Motor India Limited has informed the Exchange regarding 'Disclosure under SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015  - Update on Fire incident at Mobis'.",2026-06-10 09:26:53+05:30
HYUNDAI,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/HMILNSE_10062026102902_Updated_Investor_Call_12062026.pdf,Hyundai Motor India Limited has informed the Exchange about updated information for Schedule of meet with Investors/ Analysts,2026-06-10 10:38:16+05:30
LTM,Press Release,https://nsearchives.nseindia.com/corporate/LTI_10062026110224_PR_June10_signed.pdf,"LTM Limited has informed the Exchange regarding a press release dated Jun 10, 2026, titled ""LTM Introduces BlueVerse  Currency to Enable Outcome-Based Pricing in the Agentic AI Era"".",2026-06-10 11:03:11+05:30
BAJFINANCE,Updates,https://nsearchives.nseindia.com/corporate/BAJFINANCE_10062026111003_SE_TDS.pdf,Bajaj Finance Limited has informed the Exchange regarding 'Communication sent to shareholders regarding Tax Deduction at Source (TDS) on final dividend and updation of bank account details'.,2026-06-10 11:13:12+05:30
HINDZINC,Press Release,https://nsearchives.nseindia.com/corporate/HINDZINCNSE_10062026113233_SEintimationpressrelease.pdf,"Hindustan Zinc Limited has informed the Exchange regarding a press release dated Jun 10, 2026, titled ""Hindustan Zinc Partners with Sulfozyme Agro Under Zinc Park Initiative to Advance Sustainable Metal Recovery"".",2026-06-10 11:32:40+05:30
PFC,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_bbodade_29052026155415_PFC.pdf,"Government of India Ministry of Power has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",2026-06-10 12:02:25+05:30
JIOFIN,Updates,https://nsearchives.nseindia.com/corporate/JIOFINANCIAL_10062026120501_Update.pdf,"This is further to the disclosure dated June 4, 2026 made by the Company. We wish to inform you that the Company executives participated in the Institutional Investors Meeting",2026-06-10 12:05:08+05:30
BHARTIARTL,Press Release,https://nsearchives.nseindia.com/corporate/BHARTIARTL_10062026122916_Bharti_Airtel_-_Press_Release.pdf,"Bharti Airtel Limited has informed the Exchange regarding a press release dated Jun 10, 2026, titled ""Airtel brings faster speeds and wider 5G coverage to millions with 2900+ new sites"".",2026-06-10 12:31:23+05:30
TRENT,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/TRENT_10062026123543_Regulation30InvestorAnalystMeeting-10062026.pdf,Trent Limited has informed the Exchange about Intimation of schedule of Analyst / Institutional Investor Meeting,2026-06-10 12:37:32+05:30
TATACAP,Resignation of Director/KMP/SMP,https://nsearchives.nseindia.com/corporate/TATACAP_ROID_89784_KMP_Doc.zip,Tata Capital Limited has informed the Exchange about Resignation of Director/KMP/SMP,2026-06-10 14:37:45+05:30
TATACAP,Change in Management,https://nsearchives.nseindia.com/corporate/TATACAPITAL_10062026143435_StockExchangeIntimationchangeinCROsigned.pdf,Tata Capital Limited has informed the Exchange about change in Chief Risk Officer of the Company (Senior Management Personnel).,2026-06-10 14:34:46+05:30
BOSCHLTD,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/BOSCHLTD2025_10062026154643_L2SEJune2026outcomeofBM.pdf,"Bosch Limited has informed the Exchange regarding Outcome of Board Sub-Committee Meeting held on Jun 10, 2026 pertaining to allotment of equity shares",2026-06-10 15:48:06+05:30
LTM,Disclosure under SEBI Takeover Regulations,https://nsearchives.nseindia.com/corporate/team_bbodade_29052026182252_LTM.pdf,"Larsen & Toubro Ltd has Submitted to the Exchange a copy of Disclosure under Regulation 31(4) of the Securities and Exchange Board of India (Substantial Acquisition of Shares and Takeovers) Regulations, 2011.",2026-06-10 15:58:51+05:30
SHRIRAMFIN,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/Mathew_10062026155811_Analyst_Meet_10062026.pdf,Shriram Finance Limited has informed the Exchange about Schedule of meet,2026-06-10 15:58:49+05:30
SHRIRAMFIN,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/Mathew_10062026155706_Analyst_Meet_10062026.pdf,Shriram Finance Limited has informed the Exchange about Schedule of meet,2026-06-10 15:58:49+05:30
DRREDDY,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/DRREDDY_10062026160417_SEIntimation_Investormeet_10062026_signed.pdf,Dr. Reddy's Laboratories Limited has informed the Exchange about Schedule of meet,2026-06-10 16:04:25+05:30
ETERNAL,General Updates,https://nsearchives.nseindia.com/corporate/ZOMATO_10062026160331_Eternal09June2026Andhra_Pradeshsigned.pdf,"Eternal Limited has informed the exchange regarding order received from Deputy Commissioner (ST), State Special Circle-I, Andhra Pradesh",2026-06-10 16:08:30+05:30
CGPOWER,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/CGPOWER_10062026161452_Intimation_of_Analyst_call_18_06_2026.pdf,CG Power and Industrial Solutions Limited has informed the Exchange about Schedule of meet,2026-06-10 16:16:24+05:30
WIPRO,Updates,https://nsearchives.nseindia.com/corporate/Wipro_Secretarial_10062026161243_SE.pdf,"Wipro Limited has informed the Exchange regarding Allotment of 3,25,166 equity shares under ADS Restricted Stock Unit Plan 2004, 86,666 equity shares under the Restricted Stock Unit Plan 2007 and 3,30,086 (including ADSs and RSUs) equity shares under Employee Stock Options, Performance Stock Unit and Restricted Stock Unit Scheme 2024 on June 9, 2026, pursuant to exercise of ESOPs.",2026-06-10 16:13:34+05:30
RELIANCE,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/PVIVINMA_10062026162059_RILSpecialWindowAdvt.pdf,"Newspaper clippings   Special Window for transfer and dematerialisation (demat) of physical sharesThe newspaper clippings of the advertisement on the captioned subject published today i.e., June 10, 2026 in the newspapers viz. The Indian Express (English), Financial Express (English), Loksatta (Marathi) and Jansatta (Hindi) are enclosed for information and records.",2026-06-10 16:23:16+05:30
GAIL,General Updates,https://nsearchives.nseindia.com/corporate/Himanshugail_10062026164055_NCLT_Order_Signed.pdf,GAIL (India) Limited has informed the Exchange about General Updates,2026-06-10 16:41:08+05:30
UNIONBANK,General Updates,https://nsearchives.nseindia.com/corporate/UNIONBANK_10062026172322_RBI_PENALTY.pdf,Union Bank of India has informed the Exchange about General Updates,2026-06-10 17:24:30+05:30
BANKBARODA,General Updates,https://nsearchives.nseindia.com/corporate/BANKBARODA_10062026181455_SEMCLR.pdf,Bank Of Baroda has informed the Exchange about MCLR w.e.f. 12.06.2026,2026-06-10 18:15:04+05:30
WIPRO,Copy of Newspaper Publication,https://nsearchives.nseindia.com/corporate/Wipro_Secretarial_10062026182743_SEIntimation10062026.pdf,Wipro Limited has informed the Exchange about Intimation regarding Newspaper Advertisement pertaining to Dispatch of Letter of Offer,2026-06-10 18:28:08+05:30
CANBK,Updates,https://nsearchives.nseindia.com/corporate/CANBK_10062026183119_signed.pdf,Canara Bank has informed the Exchange regarding 'Revision in Marginal Cost of Funds Based Lending Rate (MCLR) w.e.f. 12.06.2026'.,2026-06-10 18:31:51+05:30
TECHM,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/Apekshakhemka_10062026185519_InvestorInteraction_s.pdf,Tech Mahindra Limited has informed the Exchange about Schedule of meet,2026-06-10 18:55:53+05:30
RECLTD,General Updates,https://nsearchives.nseindia.com/corporate/RECLTD_10062026190415_Signed_Intimation_PresidentialConsent100626.pdf,Intimation regarding Presidential Approval for the proposed merger of REC Limited into Power Finance Corporation Limited.,2026-06-10 19:05:47+05:30
LODHA,General Updates,https://nsearchives.nseindia.com/corporate/LODHA_10062026190643_LDL_Ceases_as_Subsidairy_Thane_Tower_A_04062026.pdf,Lodha Developers Limited has informed the Exchange about General Updates - Cessation of a Wholly Owned Subsidiary,2026-06-10 19:08:39+05:30
TATACONSUM,ESOP/ESOS/ESPS,https://nsearchives.nseindia.com/corporate/Sukhvinder_10062026191013_SE_ESOP_Intimation_sd.pdf,TATA CONSUMER PRODUCTS LIMITED has informed the Exchange regarding Allotment of 6463  Shares.,2026-06-10 19:10:35+05:30
PFC,General Updates,https://nsearchives.nseindia.com/corporate/PFC2023_10062026191224_Intimation_10062026signed.pdf,Power Finance Corporation Limited has informed the Exchange about Presidential Approval for the proposed merger of REC Limited into PFC,2026-06-10 19:13:14+05:30
ADANIPORTS,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/rkbhagia_10062026191134_SEIntimtionInvestormeet.pdf,Intimation of interaction with Institutional Investors / Analysts,2026-06-10 19:12:22+05:30
ULTRACEMCO,Acquisition,https://nsearchives.nseindia.com/corporate/ULTRACEMCO1_10062026191736_Investment_in_FPEL_SERVICES_PRIVATE_LIMITED.pdf,UltraTech Cement Limited has informed the Exchange about Acquisition,2026-06-10 19:18:06+05:30
POWERGRID,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/POWERGRID1_10062026194921_BSENSEReg30OutcomeDt10062026v3.pdf,"Power Grid Corporation of India Limited has informed the Exchange regarding Outcome of Board Meeting held on Jun 10, 2026.",2026-06-10 19:49:31+05:30
POWERGRID,Outcome of Board Meeting,https://nsearchives.nseindia.com/corporate/POWERGRID1_10062026195056_BSENSEReg30OutcomeDt10062026v3.pdf,Power Grid Corporation of India Limited has informed the Exchange regarding Fund Raising.,2026-06-10 19:51:11+05:30
POWERGRID,Change in Company Secretary/Compliance Officer,https://nsearchives.nseindia.com/corporate/POWERGRID1_10062026195205_BSENSEReg30OutcomeDt10062026v3.pdf,Power Grid Corporation of India Limited has informed the Exchange about Change in Company Secretary/Compliance Officer,2026-06-10 19:52:18+05:30
ADANIENT,Acquisition,https://nsearchives.nseindia.com/corporate/ADANIENT_10062026195747_AEL_Intimationofacquisitioncompletion.pdf,"Adani Enterprises Limited has informed the Exchange about completion of acquisition of Portus Ventures Private Limited by Adani Airport City Limited, a wholly owned step-down subsidiary of the Company.",2026-06-10 19:57:59+05:30
POWERGRID,Cessation,https://nsearchives.nseindia.com/corporate/POWERGRID1_10062026195506_BSENSEReg30CoSecydt10062026.pdf,"Power Grid Corporation of India Limited has informed the Exchange regarding Cessation of Mr Satyaprakash Dash as Company Secretary & Compliance Officer of the company w.e.f. Jun 10, 2026.",2026-06-10 19:55:20+05:30
HINDALCO,Disruption of Operations,https://nsearchives.nseindia.com/corporate/HINDALCOIND_10062026200435_Reg30_FireIncident_Novelis_signed.pdf,Hindalco Industries Limited has informed the Exchange about an update on fire incident at Oswego Plant of Novelis a wholly owned subsidiary,2026-06-10 20:04:57+05:30
MOTHERSON,Giving guarantees/indemnity/ becoming a surety for third party,https://nsearchives.nseindia.com/corporate/MOTHERSON_10062026201411_SE_Disclosure_CG_10062026.pdf,"Samvardhana Motherson International Limited has informed the Exchange about disclosure under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.",2026-06-10 20:14:31+05:30
UNITDSPR,Analysts/Institutional Investor Meet/Con. Call Updates,https://nsearchives.nseindia.com/corporate/MCDOWELL_10062026202846_SE_Investorconference_June2026.pdf,United Spirits Limited has informed the Exchange about Schedule of meet,2026-06-10 20:29:49+05:30
TATAPOWER,Shareholders meeting,https://nsearchives.nseindia.com/corporate/VPTPCL_10062026204138_AGM_Notice_FY26.pdf,"Tata Power Company Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on July 07, 2026",2026-06-10 20:41:47+05:30
